id_dis,territorio,id_tiempo,razon,numero_sociedades
597,"Asturias, Principado de",201304,Voluntaria,33.0
598,"Asturias, Principado de",201303,Voluntaria,29.0
599,"Asturias, Principado de",201302,Voluntaria,40.0
600,"Asturias, Principado de",201301,Voluntaria,56.0
601,"Asturias, Principado de",201212,Voluntaria,41.0
602,"Asturias, Principado de",201211,Voluntaria,24.0
603,"Asturias, Principado de",201210,Voluntaria,27.0
604,"Asturias, Principado de",201209,Voluntaria,10.0
605,"Asturias, Principado de",201208,Voluntaria,17.0
606,"Asturias, Principado de",201207,Voluntaria,21.0
607,"Asturias, Principado de",201206,Voluntaria,20.0
608,"Asturias, Principado de",201205,Voluntaria,21.0
609,"Asturias, Principado de",201204,Voluntaria,24.0
610,"Asturias, Principado de",201203,Voluntaria,27.0
611,"Asturias, Principado de",201202,Voluntaria,29.0
612,"Asturias, Principado de",201201,Voluntaria,59.0
613,"Asturias, Principado de",201112,Voluntaria,29.0
614,"Asturias, Principado de",201111,Voluntaria,23.0
615,"Asturias, Principado de",201110,Voluntaria,19.0
616,"Asturias, Principado de",201109,Voluntaria,12.0
617,"Asturias, Principado de",201108,Voluntaria,15.0
618,"Asturias, Principado de",201107,Voluntaria,13.0
619,"Asturias, Principado de",201106,Voluntaria,13.0
620,"Asturias, Principado de",201105,Voluntaria,20.0
621,"Asturias, Principado de",201104,Voluntaria,9.0
622,"Asturias, Principado de",201103,Voluntaria,29.0
623,"Asturias, Principado de",201102,Voluntaria,28.0
624,"Asturias, Principado de",201101,Voluntaria,51.0
625,"Asturias, Principado de",201012,Voluntaria,40.0
626,"Asturias, Principado de",201011,Voluntaria,20.0
627,"Asturias, Principado de",201010,Voluntaria,20.0
628,"Asturias, Principado de",201009,Voluntaria,13.0
629,"Asturias, Principado de",201008,Voluntaria,10.0
630,"Asturias, Principado de",201007,Voluntaria,15.0
631,"Asturias, Principado de",201006,Voluntaria,12.0
632,"Asturias, Principado de",201005,Voluntaria,12.0
633,"Asturias, Principado de",201004,Voluntaria,21.0
634,"Asturias, Principado de",201003,Voluntaria,26.0
635,"Asturias, Principado de",201002,Voluntaria,35.0
636,"Asturias, Principado de",201001,Voluntaria,45.0
637,"Asturias, Principado de",200912,Voluntaria,42.0
638,"Asturias, Principado de",200911,Voluntaria,21.0
639,"Asturias, Principado de",200910,Voluntaria,17.0
640,"Asturias, Principado de",200909,Voluntaria,18.0
641,"Asturias, Principado de",200908,Voluntaria,18.0
642,"Asturias, Principado de",200907,Voluntaria,32.0
643,"Asturias, Principado de",200906,Voluntaria,24.0
644,"Asturias, Principado de",200905,Voluntaria,15.0
645,"Asturias, Principado de",200904,Voluntaria,18.0
646,"Asturias, Principado de",200903,Voluntaria,30.0
647,"Asturias, Principado de",200902,Voluntaria,46.0
648,"Asturias, Principado de",200901,Voluntaria,41.0
649,"Asturias, Principado de",200812,Voluntaria,25.0
650,"Asturias, Principado de",200811,Voluntaria,39.0
651,"Asturias, Principado de",200810,Voluntaria,30.0
652,"Asturias, Principado de",200809,Voluntaria,15.0
653,"Asturias, Principado de",200808,Voluntaria,8.0
654,"Asturias, Principado de",200807,Voluntaria,8.0
655,"Asturias, Principado de",200806,Voluntaria,8.0
656,"Asturias, Principado de",200805,Voluntaria,19.0
657,"Asturias, Principado de",200804,Voluntaria,25.0
658,"Asturias, Principado de",200803,Voluntaria,21.0
659,"Asturias, Principado de",200802,Voluntaria,42.0
660,"Asturias, Principado de",200801,Voluntaria,89.0
661,"Balears, Illes",202604,Voluntaria,67.0
662,"Balears, Illes",202603,Voluntaria,80.0
663,"Balears, Illes",202602,Voluntaria,93.0
664,"Balears, Illes",202601,Voluntaria,134.0
665,"Balears, Illes",202512,Voluntaria,149.0
666,"Balears, Illes",202511,Voluntaria,95.0
667,"Balears, Illes",202510,Voluntaria,101.0
668,"Balears, Illes",202509,Voluntaria,64.0
669,"Balears, Illes",202508,Voluntaria,40.0
670,"Balears, Illes",202507,Voluntaria,64.0
671,"Balears, Illes",202506,Voluntaria,72.0
672,"Balears, Illes",202505,Voluntaria,77.0
673,"Balears, Illes",202504,Voluntaria,59.0
674,"Balears, Illes",202503,Voluntaria,68.0
675,"Balears, Illes",202502,Voluntaria,100.0
676,"Balears, Illes",202501,Voluntaria,148.0
677,"Balears, Illes",202412,Voluntaria,117.0
678,"Balears, Illes",202411,Voluntaria,76.0
679,"Balears, Illes",202410,Voluntaria,70.0
680,"Balears, Illes",202409,Voluntaria,66.0
681,"Balears, Illes",202408,Voluntaria,69.0
682,"Balears, Illes",202407,Voluntaria,56.0
683,"Balears, Illes",202406,Voluntaria,55.0
684,"Balears, Illes",202405,Voluntaria,50.0
685,"Balears, Illes",202404,Voluntaria,66.0
686,"Balears, Illes",202403,Voluntaria,61.0
687,"Balears, Illes",202402,Voluntaria,106.0
688,"Balears, Illes",202401,Voluntaria,179.0
689,"Balears, Illes",202312,Voluntaria,97.0
690,"Balears, Illes",202311,Voluntaria,69.0
691,"Balears, Illes",202310,Voluntaria,71.0
692,"Balears, Illes",202309,Voluntaria,58.0
693,"Balears, Illes",202308,Voluntaria,44.0
694,"Balears, Illes",202307,Voluntaria,38.0
695,"Balears, Illes",202306,Voluntaria,58.0
696,"Balears, Illes",202305,Voluntaria,74.0
697,"Balears, Illes",202304,Voluntaria,65.0
698,"Balears, Illes",202303,Voluntaria,86.0
699,"Balears, Illes",202302,Voluntaria,103.0
700,"Balears, Illes",202301,Voluntaria,184.0
701,"Balears, Illes",202212,Voluntaria,128.0
702,"Balears, Illes",202211,Voluntaria,86.0
703,"Balears, Illes",202210,Voluntaria,69.0
704,"Balears, Illes",202209,Voluntaria,51.0
705,"Balears, Illes",202208,Voluntaria,58.0
706,"Balears, Illes",202207,Voluntaria,33.0
707,"Balears, Illes",202206,Voluntaria,60.0
708,"Balears, Illes",202205,Voluntaria,42.0
709,"Balears, Illes",202204,Voluntaria,56.0
710,"Balears, Illes",202203,Voluntaria,72.0
711,"Balears, Illes",202202,Voluntaria,103.0
712,"Balears, Illes",202201,Voluntaria,155.0
713,"Balears, Illes",202112,Voluntaria,120.0
714,"Balears, Illes",202111,Voluntaria,70.0
715,"Balears, Illes",202110,Voluntaria,63.0
716,"Balears, Illes",202109,Voluntaria,52.0
717,"Balears, Illes",202108,Voluntaria,46.0
718,"Balears, Illes",202107,Voluntaria,43.0
719,"Balears, Illes",202106,Voluntaria,55.0
720,"Balears, Illes",202105,Voluntaria,49.0
721,"Balears, Illes",202104,Voluntaria,52.0
722,"Balears, Illes",202103,Voluntaria,60.0
723,"Balears, Illes",202102,Voluntaria,109.0
724,"Balears, Illes",202101,Voluntaria,135.0
725,"Balears, Illes",202012,Voluntaria,114.0
726,"Balears, Illes",202011,Voluntaria,70.0
727,"Balears, Illes",202010,Voluntaria,58.0
728,"Balears, Illes",202009,Voluntaria,60.0
729,"Balears, Illes",202008,Voluntaria,50.0
730,"Balears, Illes",202007,Voluntaria,57.0
731,"Balears, Illes",202006,Voluntaria,45.0
732,"Balears, Illes",202005,Voluntaria,26.0
733,"Balears, Illes",202004,Voluntaria,31.0
734,"Balears, Illes",202003,Voluntaria,46.0
735,"Balears, Illes",202002,Voluntaria,67.0
736,"Balears, Illes",202001,Voluntaria,122.0
737,"Balears, Illes",201912,Voluntaria,112.0
738,"Balears, Illes",201911,Voluntaria,108.0
739,"Balears, Illes",201910,Voluntaria,69.0
740,"Balears, Illes",201909,Voluntaria,48.0
741,"Balears, Illes",201908,Voluntaria,51.0
742,"Balears, Illes",201907,Voluntaria,56.0
743,"Balears, Illes",201906,Voluntaria,59.0
744,"Balears, Illes",201905,Voluntaria,75.0
745,"Balears, Illes",201904,Voluntaria,36.0
746,"Balears, Illes",201903,Voluntaria,54.0
747,"Balears, Illes",201902,Voluntaria,87.0
748,"Balears, Illes",201901,Voluntaria,143.0
749,"Balears, Illes",201812,Voluntaria,90.0
750,"Balears, Illes",201811,Voluntaria,81.0
751,"Balears, Illes",201810,Voluntaria,72.0
752,"Balears, Illes",201809,Voluntaria,53.0
753,"Balears, Illes",201808,Voluntaria,50.0
754,"Balears, Illes",201807,Voluntaria,52.0
755,"Balears, Illes",201806,Voluntaria,38.0
756,"Balears, Illes",201805,Voluntaria,81.0
757,"Balears, Illes",201804,Voluntaria,56.0
758,"Balears, Illes",201803,Voluntaria,62.0
759,"Balears, Illes",201802,Voluntaria,128.0
760,"Balears, Illes",201801,Voluntaria,170.0
761,"Balears, Illes",201712,Voluntaria,102.0
762,"Balears, Illes",201711,Voluntaria,89.0
763,"Balears, Illes",201710,Voluntaria,57.0
764,"Balears, Illes",201709,Voluntaria,33.0
765,"Balears, Illes",201708,Voluntaria,58.0
766,"Balears, Illes",201707,Voluntaria,42.0
767,"Balears, Illes",201706,Voluntaria,58.0
768,"Balears, Illes",201705,Voluntaria,51.0
769,"Balears, Illes",201704,Voluntaria,46.0
770,"Balears, Illes",201703,Voluntaria,61.0
771,"Balears, Illes",201702,Voluntaria,74.0
772,"Balears, Illes",201701,Voluntaria,133.0
773,"Balears, Illes",201612,Voluntaria,129.0
774,"Balears, Illes",201611,Voluntaria,63.0
775,"Balears, Illes",201610,Voluntaria,45.0
776,"Balears, Illes",201609,Voluntaria,38.0
777,"Balears, Illes",201608,Voluntaria,25.0
778,"Balears, Illes",201607,Voluntaria,41.0
779,"Balears, Illes",201606,Voluntaria,37.0
780,"Balears, Illes",201605,Voluntaria,49.0
781,"Balears, Illes",201604,Voluntaria,35.0
782,"Balears, Illes",201603,Voluntaria,54.0
783,"Balears, Illes",201602,Voluntaria,81.0
784,"Balears, Illes",201601,Voluntaria,116.0
785,"Balears, Illes",201512,Voluntaria,85.0
786,"Balears, Illes",201511,Voluntaria,54.0
787,"Balears, Illes",201510,Voluntaria,38.0
788,"Balears, Illes",201509,Voluntaria,37.0
789,"Balears, Illes",201508,Voluntaria,34.0
790,"Balears, Illes",201507,Voluntaria,32.0
791,"Balears, Illes",201506,Voluntaria,44.0
792,"Balears, Illes",201505,Voluntaria,51.0
793,"Balears, Illes",201504,Voluntaria,31.0
794,"Balears, Illes",201503,Voluntaria,56.0
795,"Balears, Illes",201502,Voluntaria,69.0
796,"Balears, Illes",201501,Voluntaria,101.0
797,"Balears, Illes",201412,Voluntaria,64.0
798,"Balears, Illes",201411,Voluntaria,62.0
799,"Balears, Illes",201410,Voluntaria,39.0
800,"Balears, Illes",201409,Voluntaria,35.0
801,"Balears, Illes",201408,Voluntaria,27.0
802,"Balears, Illes",201407,Voluntaria,31.0
803,"Balears, Illes",201406,Voluntaria,43.0
804,"Balears, Illes",201405,Voluntaria,39.0
805,"Balears, Illes",201404,Voluntaria,31.0
806,"Balears, Illes",201403,Voluntaria,53.0
807,"Balears, Illes",201402,Voluntaria,69.0
808,"Balears, Illes",201401,Voluntaria,126.0
809,"Balears, Illes",201312,Voluntaria,82.0
810,"Balears, Illes",201311,Voluntaria,46.0
811,"Balears, Illes",201310,Voluntaria,41.0
812,"Balears, Illes",201309,Voluntaria,28.0
813,"Balears, Illes",201308,Voluntaria,32.0
814,"Balears, Illes",201307,Voluntaria,52.0
815,"Balears, Illes",201306,Voluntaria,41.0
816,"Balears, Illes",201305,Voluntaria,46.0
817,"Balears, Illes",201304,Voluntaria,56.0
818,"Balears, Illes",201303,Voluntaria,49.0
819,"Balears, Illes",201302,Voluntaria,71.0
820,"Balears, Illes",201301,Voluntaria,113.0
821,"Balears, Illes",201212,Voluntaria,93.0
822,"Balears, Illes",201211,Voluntaria,60.0
823,"Balears, Illes",201210,Voluntaria,50.0
824,"Balears, Illes",201209,Voluntaria,20.0
825,"Balears, Illes",201208,Voluntaria,41.0
826,"Balears, Illes",201207,Voluntaria,37.0
827,"Balears, Illes",201206,Voluntaria,39.0
828,"Balears, Illes",201205,Voluntaria,53.0
829,"Balears, Illes",201204,Voluntaria,29.0
830,"Balears, Illes",201203,Voluntaria,54.0
831,"Balears, Illes",201202,Voluntaria,45.0
832,"Balears, Illes",201201,Voluntaria,130.0
833,"Balears, Illes",201112,Voluntaria,90.0
834,"Balears, Illes",201111,Voluntaria,69.0
835,"Balears, Illes",201110,Voluntaria,45.0
836,"Balears, Illes",201109,Voluntaria,35.0
837,"Balears, Illes",201108,Voluntaria,35.0
838,"Balears, Illes",201107,Voluntaria,27.0
839,"Balears, Illes",201106,Voluntaria,37.0
840,"Balears, Illes",201105,Voluntaria,40.0
841,"Balears, Illes",201104,Voluntaria,43.0
842,"Balears, Illes",201103,Voluntaria,64.0
843,"Balears, Illes",201102,Voluntaria,64.0
844,"Balears, Illes",201101,Voluntaria,88.0
845,"Balears, Illes",201012,Voluntaria,69.0
846,"Balears, Illes",201011,Voluntaria,58.0
847,"Balears, Illes",201010,Voluntaria,38.0
848,"Balears, Illes",201009,Voluntaria,24.0
849,"Balears, Illes",201008,Voluntaria,38.0
850,"Balears, Illes",201007,Voluntaria,33.0
851,"Balears, Illes",201006,Voluntaria,38.0
852,"Balears, Illes",201005,Voluntaria,34.0
853,"Balears, Illes",201004,Voluntaria,43.0
854,"Balears, Illes",201003,Voluntaria,48.0
855,"Balears, Illes",201002,Voluntaria,61.0
856,"Balears, Illes",201001,Voluntaria,85.0
857,"Balears, Illes",200912,Voluntaria,81.0
858,"Balears, Illes",200911,Voluntaria,56.0
859,"Balears, Illes",200910,Voluntaria,48.0
860,"Balears, Illes",200909,Voluntaria,28.0
861,"Balears, Illes",200908,Voluntaria,29.0
862,"Balears, Illes",200907,Voluntaria,25.0
863,"Balears, Illes",200906,Voluntaria,39.0
864,"Balears, Illes",200905,Voluntaria,34.0
865,"Balears, Illes",200904,Voluntaria,36.0
866,"Balears, Illes",200903,Voluntaria,39.0
867,"Balears, Illes",200902,Voluntaria,50.0
868,"Balears, Illes",200901,Voluntaria,79.0
869,"Balears, Illes",200812,Voluntaria,70.0
870,"Balears, Illes",200811,Voluntaria,40.0
871,"Balears, Illes",200810,Voluntaria,40.0
872,"Balears, Illes",200809,Voluntaria,39.0
873,"Balears, Illes",200808,Voluntaria,27.0
874,"Balears, Illes",200807,Voluntaria,38.0
875,"Balears, Illes",200806,Voluntaria,26.0
876,"Balears, Illes",200805,Voluntaria,43.0
877,"Balears, Illes",200804,Voluntaria,41.0
878,"Balears, Illes",200803,Voluntaria,36.0
879,"Balears, Illes",200802,Voluntaria,64.0
880,"Balears, Illes",200801,Voluntaria,104.0
881,Canarias,202604,Voluntaria,97.0
882,Canarias,202603,Voluntaria,103.0
883,Canarias,202602,Voluntaria,112.0
884,Canarias,202601,Voluntaria,139.0
885,Canarias,202512,Voluntaria,156.0
886,Canarias,202511,Voluntaria,71.0
887,Canarias,202510,Voluntaria,85.0
888,Canarias,202509,Voluntaria,58.0
889,Canarias,202508,Voluntaria,40.0
890,Canarias,202507,Voluntaria,73.0
891,Canarias,202506,Voluntaria,45.0
892,Canarias,202505,Voluntaria,59.0
893,Canarias,202504,Voluntaria,71.0
894,Canarias,202503,Voluntaria,63.0
895,Canarias,202502,Voluntaria,72.0
896,Canarias,202501,Voluntaria,135.0
897,Canarias,202412,Voluntaria,130.0
898,Canarias,202411,Voluntaria,86.0
899,Canarias,202410,Voluntaria,61.0
900,Canarias,202409,Voluntaria,43.0
901,Canarias,202408,Voluntaria,59.0
902,Canarias,202407,Voluntaria,55.0
903,Canarias,202406,Voluntaria,54.0
904,Canarias,202405,Voluntaria,56.0
905,Canarias,202404,Voluntaria,84.0
906,Canarias,202403,Voluntaria,76.0
907,Canarias,202402,Voluntaria,96.0
908,Canarias,202401,Voluntaria,164.0
909,Canarias,202312,Voluntaria,88.0
910,Canarias,202311,Voluntaria,71.0
911,Canarias,202310,Voluntaria,48.0
912,Canarias,202309,Voluntaria,61.0
913,Canarias,202308,Voluntaria,53.0
914,Canarias,202307,Voluntaria,67.0
915,Canarias,202306,Voluntaria,69.0
916,Canarias,202305,Voluntaria,44.0
917,Canarias,202304,Voluntaria,55.0
918,Canarias,202303,Voluntaria,76.0
919,Canarias,202302,Voluntaria,87.0
920,Canarias,202301,Voluntaria,160.0
921,Canarias,202212,Voluntaria,105.0
922,Canarias,202211,Voluntaria,87.0
923,Canarias,202210,Voluntaria,57.0
924,Canarias,202209,Voluntaria,45.0
925,Canarias,202208,Voluntaria,42.0
926,Canarias,202207,Voluntaria,63.0
927,Canarias,202206,Voluntaria,54.0
928,Canarias,202205,Voluntaria,63.0
929,Canarias,202204,Voluntaria,55.0
930,Canarias,202203,Voluntaria,61.0
931,Canarias,202202,Voluntaria,87.0
932,Canarias,202201,Voluntaria,148.0
933,Canarias,202112,Voluntaria,113.0
934,Canarias,202111,Voluntaria,66.0
935,Canarias,202110,Voluntaria,43.0
936,Canarias,202109,Voluntaria,53.0
937,Canarias,202108,Voluntaria,40.0
938,Canarias,202107,Voluntaria,55.0
939,Canarias,202106,Voluntaria,59.0
940,Canarias,202105,Voluntaria,52.0
941,Canarias,202104,Voluntaria,56.0
942,Canarias,202103,Voluntaria,75.0
943,Canarias,202102,Voluntaria,68.0
944,Canarias,202101,Voluntaria,139.0
945,Canarias,202012,Voluntaria,104.0
946,Canarias,202011,Voluntaria,66.0
947,Canarias,202010,Voluntaria,63.0
948,Canarias,202009,Voluntaria,44.0
949,Canarias,202008,Voluntaria,51.0
950,Canarias,202007,Voluntaria,37.0
951,Canarias,202006,Voluntaria,37.0
952,Canarias,202005,Voluntaria,10.0
953,Canarias,202004,Voluntaria,3.0
954,Canarias,202003,Voluntaria,45.0
955,Canarias,202002,Voluntaria,88.0
956,Canarias,202001,Voluntaria,143.0
957,Canarias,201912,Voluntaria,70.0
958,Canarias,201911,Voluntaria,62.0
959,Canarias,201910,Voluntaria,59.0
960,Canarias,201909,Voluntaria,42.0
961,Canarias,201908,Voluntaria,42.0
962,Canarias,201907,Voluntaria,43.0
963,Canarias,201906,Voluntaria,53.0
964,Canarias,201905,Voluntaria,53.0
965,Canarias,201904,Voluntaria,51.0
966,Canarias,201903,Voluntaria,79.0
967,Canarias,201902,Voluntaria,77.0
968,Canarias,201901,Voluntaria,137.0
969,Canarias,201812,Voluntaria,97.0
970,Canarias,201811,Voluntaria,67.0
971,Canarias,201810,Voluntaria,56.0
972,Canarias,201809,Voluntaria,37.0
973,Canarias,201808,Voluntaria,35.0
974,Canarias,201807,Voluntaria,44.0
975,Canarias,201806,Voluntaria,55.0
976,Canarias,201805,Voluntaria,48.0
977,Canarias,201804,Voluntaria,55.0
978,Canarias,201803,Voluntaria,58.0
979,Canarias,201802,Voluntaria,77.0
980,Canarias,201801,Voluntaria,160.0
981,Canarias,201712,Voluntaria,82.0
982,Canarias,201711,Voluntaria,58.0
983,Canarias,201710,Voluntaria,49.0
984,Canarias,201709,Voluntaria,36.0
985,Canarias,201708,Voluntaria,50.0
986,Canarias,201707,Voluntaria,33.0
987,Canarias,201706,Voluntaria,48.0
988,Canarias,201705,Voluntaria,44.0
989,Canarias,201704,Voluntaria,51.0
990,Canarias,201703,Voluntaria,73.0
991,Canarias,201702,Voluntaria,77.0
992,Canarias,201701,Voluntaria,134.0
993,Canarias,201612,Voluntaria,61.0
994,Canarias,201611,Voluntaria,52.0
995,Canarias,201610,Voluntaria,45.0
996,Canarias,201609,Voluntaria,45.0
997,Canarias,201608,Voluntaria,50.0
998,Canarias,201607,Voluntaria,33.0
999,Canarias,201606,Voluntaria,39.0
1000,Canarias,201605,Voluntaria,43.0
1001,Canarias,201604,Voluntaria,60.0
1002,Canarias,201603,Voluntaria,54.0
1003,Canarias,201602,Voluntaria,64.0
1004,Canarias,201601,Voluntaria,117.0
1005,Canarias,201512,Voluntaria,100.0
1006,Canarias,201511,Voluntaria,63.0
1007,Canarias,201510,Voluntaria,44.0
1008,Canarias,201509,Voluntaria,34.0
1009,Canarias,201508,Voluntaria,36.0
1010,Canarias,201507,Voluntaria,34.0
1011,Canarias,201506,Voluntaria,43.0
1012,Canarias,201505,Voluntaria,42.0
1013,Canarias,201504,Voluntaria,51.0
1014,Canarias,201503,Voluntaria,69.0
1015,Canarias,201502,Voluntaria,71.0
1016,Canarias,201501,Voluntaria,108.0
1017,Canarias,201412,Voluntaria,109.0
1018,Canarias,201411,Voluntaria,53.0
1019,Canarias,201410,Voluntaria,50.0
1020,Canarias,201409,Voluntaria,34.0
1021,Canarias,201408,Voluntaria,41.0
1022,Canarias,201407,Voluntaria,47.0
1023,Canarias,201406,Voluntaria,40.0
1024,Canarias,201405,Voluntaria,46.0
1025,Canarias,201404,Voluntaria,49.0
1026,Canarias,201403,Voluntaria,52.0
1027,Canarias,201402,Voluntaria,76.0
1028,Canarias,201401,Voluntaria,144.0
1029,Canarias,201312,Voluntaria,85.0
1030,Canarias,201311,Voluntaria,65.0
1031,Canarias,201310,Voluntaria,43.0
1032,Canarias,201309,Voluntaria,43.0
1033,Canarias,201308,Voluntaria,58.0
1034,Canarias,201307,Voluntaria,57.0
1035,Canarias,201306,Voluntaria,41.0
1036,Canarias,201305,Voluntaria,62.0
1037,Canarias,201304,Voluntaria,70.0
1038,Canarias,201303,Voluntaria,83.0
1039,Canarias,201302,Voluntaria,92.0
1040,Canarias,201301,Voluntaria,137.0
1041,Canarias,201212,Voluntaria,102.0
1042,Canarias,201211,Voluntaria,65.0
1043,Canarias,201210,Voluntaria,49.0
1044,Canarias,201209,Voluntaria,66.0
1045,Canarias,201208,Voluntaria,52.0
1046,Canarias,201207,Voluntaria,59.0
1047,Canarias,201206,Voluntaria,40.0
1048,Canarias,201205,Voluntaria,51.0
1049,Canarias,201204,Voluntaria,59.0
1050,Canarias,201203,Voluntaria,70.0
1051,Canarias,201202,Voluntaria,97.0
1052,Canarias,201201,Voluntaria,99.0
1053,Canarias,201112,Voluntaria,106.0
1054,Canarias,201111,Voluntaria,51.0
1055,Canarias,201110,Voluntaria,49.0
1056,Canarias,201109,Voluntaria,42.0
1057,Canarias,201108,Voluntaria,33.0
1058,Canarias,201107,Voluntaria,48.0
1059,Canarias,201106,Voluntaria,46.0
1060,Canarias,201105,Voluntaria,41.0
1061,Canarias,201104,Voluntaria,32.0
1062,Canarias,201103,Voluntaria,42.0
1063,Canarias,201102,Voluntaria,90.0
1064,Canarias,201101,Voluntaria,124.0
1065,Canarias,201012,Voluntaria,102.0
1066,Canarias,201011,Voluntaria,60.0
1067,Canarias,201010,Voluntaria,27.0
1068,Canarias,201009,Voluntaria,41.0
1069,Canarias,201008,Voluntaria,40.0
1070,Canarias,201007,Voluntaria,32.0
1071,Canarias,201006,Voluntaria,48.0
1072,Canarias,201005,Voluntaria,39.0
1073,Canarias,201004,Voluntaria,28.0
1074,Canarias,201003,Voluntaria,65.0
1075,Canarias,201002,Voluntaria,88.0
1076,Canarias,201001,Voluntaria,98.0
1077,Canarias,200912,Voluntaria,82.0
1078,Canarias,200911,Voluntaria,56.0
1079,Canarias,200910,Voluntaria,45.0
1080,Canarias,200909,Voluntaria,40.0
1081,Canarias,200908,Voluntaria,41.0
1082,Canarias,200907,Voluntaria,45.0
1083,Canarias,200906,Voluntaria,40.0
