id_dis,id_tiempo,razon,numero_sociedades,id_territorio
4085,201512,voluntaria,0,20
4086,201511,voluntaria,1,20
4087,201510,voluntaria,0,20
4088,201509,voluntaria,2,20
4089,201508,voluntaria,2,20
4090,201507,voluntaria,0,20
4091,201506,voluntaria,0,20
4092,201505,voluntaria,1,20
4093,201504,voluntaria,0,20
4094,201503,voluntaria,2,20
4095,201502,voluntaria,3,20
4096,201501,voluntaria,2,20
4097,201412,voluntaria,2,20
4098,201411,voluntaria,0,20
4099,201410,voluntaria,0,20
4100,201409,voluntaria,0,20
4101,201408,voluntaria,1,20
4102,201407,voluntaria,0,20
4103,201406,voluntaria,2,20
4104,201405,voluntaria,0,20
4105,201404,voluntaria,2,20
4106,201403,voluntaria,0,20
4107,201402,voluntaria,1,20
4108,201401,voluntaria,3,20
4109,201312,voluntaria,2,20
4110,201311,voluntaria,2,20
4111,201310,voluntaria,0,20
4112,201309,voluntaria,1,20
4113,201308,voluntaria,1,20
4114,201307,voluntaria,0,20
4115,201306,voluntaria,0,20
4116,201305,voluntaria,0,20
4117,201304,voluntaria,0,20
4118,201303,voluntaria,1,20
4119,201302,voluntaria,1,20
4120,201301,voluntaria,1,20
4121,201212,voluntaria,0,20
4122,201211,voluntaria,3,20
4123,201210,voluntaria,2,20
4124,201209,voluntaria,0,20
4125,201208,voluntaria,1,20
4126,201207,voluntaria,2,20
4127,201206,voluntaria,0,20
4128,201205,voluntaria,0,20
4129,201204,voluntaria,0,20
4130,201203,voluntaria,1,20
4131,201202,voluntaria,1,20
4132,201201,voluntaria,3,20
4133,201112,voluntaria,2,20
4134,201111,voluntaria,0,20
4135,201110,voluntaria,0,20
4136,201109,voluntaria,0,20
4137,201108,voluntaria,1,20
4138,201107,voluntaria,2,20
4139,201106,voluntaria,2,20
4140,201105,voluntaria,2,20
4141,201104,voluntaria,1,20
4142,201103,voluntaria,2,20
4143,201102,voluntaria,1,20
4144,201101,voluntaria,0,20
4145,201012,voluntaria,6,20
4146,201011,voluntaria,0,20
4147,201010,voluntaria,0,20
4148,201009,voluntaria,0,20
4149,201008,voluntaria,1,20
4150,201007,voluntaria,1,20
4151,201006,voluntaria,1,20
4152,201005,voluntaria,1,20
4153,201004,voluntaria,1,20
4154,201003,voluntaria,1,20
4155,201002,voluntaria,1,20
4156,201001,voluntaria,1,20
4157,200912,voluntaria,2,20
4158,200911,voluntaria,0,20
4159,200910,voluntaria,2,20
4160,200909,voluntaria,0,20
4161,200908,voluntaria,1,20
4162,200907,voluntaria,0,20
4163,200906,voluntaria,0,20
4164,200905,voluntaria,1,20
4165,200904,voluntaria,1,20
4166,200903,voluntaria,0,20
4167,200902,voluntaria,1,20
4168,200901,voluntaria,4,20
4169,200812,voluntaria,6,20
4170,200811,voluntaria,0,20
4171,200810,voluntaria,0,20
4172,200809,voluntaria,1,20
4173,200808,voluntaria,0,20
4174,200807,voluntaria,0,20
4175,200806,voluntaria,0,20
4176,200805,voluntaria,1,20
4177,200804,voluntaria,0,20
4178,200803,voluntaria,2,20
4179,200802,voluntaria,0,20
4180,200801,voluntaria,4,20
4181,202604,por_fusion,8,2
4182,202603,por_fusion,19,2
4183,202602,por_fusion,26,2
4184,202601,por_fusion,39,2
4185,202512,por_fusion,75,2
4186,202511,por_fusion,17,2
4187,202510,por_fusion,16,2
4188,202509,por_fusion,13,2
4189,202508,por_fusion,13,2
4190,202507,por_fusion,19,2
4191,202506,por_fusion,14,2
4192,202505,por_fusion,8,2
4193,202504,por_fusion,6,2
4194,202503,por_fusion,13,2
4195,202502,por_fusion,43,2
4196,202501,por_fusion,28,2
4197,202412,por_fusion,26,2
4198,202411,por_fusion,18,2
4199,202410,por_fusion,22,2
4200,202409,por_fusion,13,2
4201,202408,por_fusion,15,2
4202,202407,por_fusion,12,2
4203,202406,por_fusion,11,2
4204,202405,por_fusion,3,2
4205,202404,por_fusion,11,2
4206,202403,por_fusion,24,2
4207,202402,por_fusion,19,2
4208,202401,por_fusion,25,2
4209,202312,por_fusion,18,2
4210,202311,por_fusion,22,2
4211,202310,por_fusion,17,2
4212,202309,por_fusion,17,2
4213,202308,por_fusion,12,2
4214,202307,por_fusion,14,2
4215,202306,por_fusion,6,2
4216,202305,por_fusion,14,2
4217,202304,por_fusion,15,2
4218,202303,por_fusion,20,2
4219,202302,por_fusion,28,2
4220,202301,por_fusion,24,2
4221,202212,por_fusion,25,2
4222,202211,por_fusion,20,2
4223,202210,por_fusion,15,2
4224,202209,por_fusion,17,2
4225,202208,por_fusion,23,2
4226,202207,por_fusion,43,2
4227,202206,por_fusion,7,2
4228,202205,por_fusion,19,2
4229,202204,por_fusion,13,2
4230,202203,por_fusion,27,2
4231,202202,por_fusion,32,2
4232,202201,por_fusion,33,2
4233,202112,por_fusion,19,2
4234,202111,por_fusion,25,2
4235,202110,por_fusion,20,2
4236,202109,por_fusion,21,2
4237,202108,por_fusion,10,2
4238,202107,por_fusion,11,2
4239,202106,por_fusion,11,2
4240,202105,por_fusion,11,2
4241,202104,por_fusion,12,2
4242,202103,por_fusion,30,2
4243,202102,por_fusion,18,2
4244,202101,por_fusion,26,2
4245,202012,por_fusion,44,2
4246,202011,por_fusion,19,2
4247,202010,por_fusion,21,2
4248,202009,por_fusion,117,2
4249,202008,por_fusion,9,2
4250,202007,por_fusion,7,2
4251,202006,por_fusion,18,2
4252,202005,por_fusion,6,2
4253,202004,por_fusion,10,2
4254,202003,por_fusion,19,2
4255,202002,por_fusion,30,2
4256,202001,por_fusion,18,2
4257,201912,por_fusion,8,2
4258,201911,por_fusion,13,2
4259,201910,por_fusion,27,2
4260,201909,por_fusion,23,2
4261,201908,por_fusion,13,2
4262,201907,por_fusion,21,2
4263,201906,por_fusion,15,2
4264,201905,por_fusion,11,2
4265,201904,por_fusion,13,2
4266,201903,por_fusion,15,2
4267,201902,por_fusion,26,2
4268,201901,por_fusion,18,2
4269,201812,por_fusion,83,2
4270,201811,por_fusion,24,2
4271,201810,por_fusion,10,2
4272,201809,por_fusion,13,2
4273,201808,por_fusion,4,2
4274,201807,por_fusion,18,2
4275,201806,por_fusion,26,2
4276,201805,por_fusion,12,2
4277,201804,por_fusion,9,2
4278,201803,por_fusion,38,2
4279,201802,por_fusion,29,2
4280,201801,por_fusion,20,2
4281,201712,por_fusion,118,2
4282,201711,por_fusion,24,2
4283,201710,por_fusion,48,2
4284,201709,por_fusion,13,2
4285,201708,por_fusion,14,2
4286,201707,por_fusion,20,2
4287,201706,por_fusion,6,2
4288,201705,por_fusion,20,2
4289,201704,por_fusion,8,2
4290,201703,por_fusion,23,2
4291,201702,por_fusion,38,2
4292,201701,por_fusion,92,2
4293,201612,por_fusion,57,2
4294,201611,por_fusion,15,2
4295,201610,por_fusion,25,2
4296,201609,por_fusion,19,2
4297,201608,por_fusion,19,2
4298,201607,por_fusion,19,2
4299,201606,por_fusion,13,2
4300,201605,por_fusion,13,2
4301,201604,por_fusion,10,2
4302,201603,por_fusion,25,2
4303,201602,por_fusion,25,2
4304,201601,por_fusion,19,2
4305,201512,por_fusion,23,2
4306,201511,por_fusion,6,2
4307,201510,por_fusion,27,2
4308,201509,por_fusion,25,2
4309,201508,por_fusion,8,2
4310,201507,por_fusion,8,2
4311,201506,por_fusion,12,2
4312,201505,por_fusion,11,2
4313,201504,por_fusion,14,2
4314,201503,por_fusion,21,2
4315,201502,por_fusion,10,2
4316,201501,por_fusion,20,2
4317,201412,por_fusion,37,2
4318,201411,por_fusion,15,2
4319,201410,por_fusion,20,2
4320,201409,por_fusion,13,2
4321,201408,por_fusion,11,2
4322,201407,por_fusion,28,2
4323,201406,por_fusion,11,2
4324,201405,por_fusion,3,2
4325,201404,por_fusion,15,2
4326,201403,por_fusion,19,2
4327,201402,por_fusion,14,2
4328,201401,por_fusion,15,2
4329,201312,por_fusion,47,2
4330,201311,por_fusion,86,2
4331,201310,por_fusion,15,2
4332,201309,por_fusion,19,2
4333,201308,por_fusion,21,2
4334,201307,por_fusion,7,2
4335,201306,por_fusion,13,2
4336,201305,por_fusion,12,2
4337,201304,por_fusion,17,2
4338,201303,por_fusion,9,2
4339,201302,por_fusion,26,2
4340,201301,por_fusion,41,2
4341,201212,por_fusion,19,2
4342,201211,por_fusion,19,2
4343,201210,por_fusion,8,2
4344,201209,por_fusion,18,2
4345,201208,por_fusion,21,2
4346,201207,por_fusion,8,2
4347,201206,por_fusion,11,2
4348,201205,por_fusion,7,2
4349,201204,por_fusion,10,2
4350,201203,por_fusion,22,2
4351,201202,por_fusion,24,2
4352,201201,por_fusion,26,2
4353,201112,por_fusion,25,2
4354,201111,por_fusion,33,2
4355,201110,por_fusion,14,2
4356,201109,por_fusion,31,2
4357,201108,por_fusion,14,2
4358,201107,por_fusion,15,2
4359,201106,por_fusion,9,2
4360,201105,por_fusion,6,2
4361,201104,por_fusion,11,2
4362,201103,por_fusion,14,2
4363,201102,por_fusion,6,2
4364,201101,por_fusion,29,2
4365,201012,por_fusion,53,2
4366,201011,por_fusion,13,2
4367,201010,por_fusion,24,2
4368,201009,por_fusion,22,2
4369,201008,por_fusion,4,2
4370,201007,por_fusion,10,2
4371,201006,por_fusion,14,2
4372,201005,por_fusion,8,2
4373,201004,por_fusion,16,2
4374,201003,por_fusion,16,2
4375,201002,por_fusion,20,2
4376,201001,por_fusion,11,2
4377,200912,por_fusion,15,2
4378,200911,por_fusion,11,2
4379,200910,por_fusion,27,2
4380,200909,por_fusion,10,2
4381,200908,por_fusion,6,2
4382,200907,por_fusion,3,2
4383,200906,por_fusion,11,2
4384,200905,por_fusion,7,2
4385,200904,por_fusion,7,2
4386,200903,por_fusion,11,2
4387,200902,por_fusion,16,2
4388,200901,por_fusion,17,2
4389,200812,por_fusion,27,2
4390,200811,por_fusion,17,2
4391,200810,por_fusion,26,2
4392,200809,por_fusion,16,2
4393,200808,por_fusion,8,2
4394,200807,por_fusion,18,2
4395,200806,por_fusion,7,2
4396,200805,por_fusion,11,2
4397,200804,por_fusion,5,2
4398,200803,por_fusion,5,2
4399,200802,por_fusion,29,2
4400,200801,por_fusion,37,2
4401,202604,por_fusion,7,3
4402,202603,por_fusion,2,3
4403,202602,por_fusion,5,3
4404,202601,por_fusion,13,3
4405,202512,por_fusion,12,3
4406,202511,por_fusion,3,3
4407,202510,por_fusion,5,3
4408,202509,por_fusion,5,3
4409,202508,por_fusion,4,3
4410,202507,por_fusion,13,3
4411,202506,por_fusion,11,3
4412,202505,por_fusion,0,3
4413,202504,por_fusion,2,3
4414,202503,por_fusion,0,3
4415,202502,por_fusion,4,3
4416,202501,por_fusion,19,3
4417,202412,por_fusion,3,3
4418,202411,por_fusion,2,3
4419,202410,por_fusion,4,3
4420,202409,por_fusion,1,3
4421,202408,por_fusion,8,3
4422,202407,por_fusion,4,3
4423,202406,por_fusion,1,3
4424,202405,por_fusion,3,3
4425,202404,por_fusion,2,3
4426,202403,por_fusion,0,3
4427,202402,por_fusion,4,3
4428,202401,por_fusion,14,3
4429,202312,por_fusion,4,3
4430,202311,por_fusion,6,3
4431,202310,por_fusion,8,3
4432,202309,por_fusion,4,3
4433,202308,por_fusion,0,3
4434,202307,por_fusion,7,3
4435,202306,por_fusion,2,3
4436,202305,por_fusion,14,3
4437,202304,por_fusion,2,3
4438,202303,por_fusion,7,3
4439,202302,por_fusion,6,3
4440,202301,por_fusion,7,3
4441,202212,por_fusion,11,3
4442,202211,por_fusion,16,3
4443,202210,por_fusion,3,3
4444,202209,por_fusion,1,3
4445,202208,por_fusion,6,3
4446,202207,por_fusion,1,3
4447,202206,por_fusion,6,3
4448,202205,por_fusion,4,3
4449,202204,por_fusion,2,3
4450,202203,por_fusion,4,3
4451,202202,por_fusion,4,3
4452,202201,por_fusion,13,3
4453,202112,por_fusion,17,3
4454,202111,por_fusion,12,3
4455,202110,por_fusion,5,3
4456,202109,por_fusion,7,3
4457,202108,por_fusion,4,3
4458,202107,por_fusion,6,3
4459,202106,por_fusion,1,3
4460,202105,por_fusion,3,3
4461,202104,por_fusion,3,3
4462,202103,por_fusion,1,3
4463,202102,por_fusion,1,3
4464,202101,por_fusion,3,3
4465,202012,por_fusion,8,3
4466,202011,por_fusion,7,3
4467,202010,por_fusion,3,3
4468,202009,por_fusion,5,3
4469,202008,por_fusion,4,3
4470,202007,por_fusion,5,3
4471,202006,por_fusion,2,3
4472,202005,por_fusion,0,3
4473,202004,por_fusion,0,3
4474,202003,por_fusion,5,3
4475,202002,por_fusion,9,3
4476,202001,por_fusion,3,3
4477,201912,por_fusion,68,3
4478,201911,por_fusion,1,3
4479,201910,por_fusion,4,3
4480,201909,por_fusion,8,3
4481,201908,por_fusion,10,3
4482,201907,por_fusion,6,3
4483,201906,por_fusion,3,3
4484,201905,por_fusion,3,3
4485,201904,por_fusion,4,3
4486,201903,por_fusion,3,3
4487,201902,por_fusion,6,3
4488,201901,por_fusion,8,3
4489,201812,por_fusion,8,3
4490,201811,por_fusion,3,3
4491,201810,por_fusion,8,3
4492,201809,por_fusion,4,3
4493,201808,por_fusion,5,3
4494,201807,por_fusion,6,3
4495,201806,por_fusion,3,3
4496,201805,por_fusion,3,3
4497,201804,por_fusion,2,3
4498,201803,por_fusion,4,3
4499,201802,por_fusion,5,3
4500,201801,por_fusion,10,3
4501,201712,por_fusion,15,3
4502,201711,por_fusion,3,3
4503,201710,por_fusion,6,3
4504,201709,por_fusion,3,3
4505,201708,por_fusion,2,3
4506,201707,por_fusion,5,3
4507,201706,por_fusion,2,3
4508,201705,por_fusion,1,3
4509,201704,por_fusion,2,3
4510,201703,por_fusion,3,3
4511,201702,por_fusion,2,3
4512,201701,por_fusion,20,3
4513,201612,por_fusion,6,3
4514,201611,por_fusion,3,3
4515,201610,por_fusion,4,3
4516,201609,por_fusion,8,3
4517,201608,por_fusion,2,3
4518,201607,por_fusion,1,3
4519,201606,por_fusion,1,3
4520,201605,por_fusion,5,3
4521,201604,por_fusion,0,3
4522,201603,por_fusion,5,3
4523,201602,por_fusion,0,3
4524,201601,por_fusion,10,3
4525,201512,por_fusion,27,3
4526,201511,por_fusion,6,3
4527,201510,por_fusion,4,3
4528,201509,por_fusion,11,3
4529,201508,por_fusion,4,3
4530,201507,por_fusion,6,3
4531,201506,por_fusion,2,3
4532,201505,por_fusion,2,3
4533,201504,por_fusion,2,3
4534,201503,por_fusion,5,3
4535,201502,por_fusion,2,3
4536,201501,por_fusion,5,3
4537,201412,por_fusion,7,3
4538,201411,por_fusion,16,3
4539,201410,por_fusion,3,3
4540,201409,por_fusion,4,3
4541,201408,por_fusion,6,3
4542,201407,por_fusion,4,3
4543,201406,por_fusion,7,3
4544,201405,por_fusion,1,3
4545,201404,por_fusion,1,3
4546,201403,por_fusion,3,3
4547,201402,por_fusion,4,3
4548,201401,por_fusion,9,3
4549,201312,por_fusion,1,3
4550,201311,por_fusion,6,3
4551,201310,por_fusion,5,3
4552,201309,por_fusion,6,3
4553,201308,por_fusion,2,3
4554,201307,por_fusion,4,3
4555,201306,por_fusion,2,3
4556,201305,por_fusion,5,3
4557,201304,por_fusion,1,3
4558,201303,por_fusion,9,3
4559,201302,por_fusion,28,3
4560,201301,por_fusion,4,3
4561,201212,por_fusion,17,3
4562,201211,por_fusion,2,3
4563,201210,por_fusion,6,3
4564,201209,por_fusion,3,3
4565,201208,por_fusion,9,3
4566,201207,por_fusion,2,3
4567,201206,por_fusion,3,3
4568,201205,por_fusion,2,3
4569,201204,por_fusion,2,3
4570,201203,por_fusion,1,3
4571,201202,por_fusion,8,3
4572,201201,por_fusion,6,3
4573,201112,por_fusion,58,3
4574,201111,por_fusion,2,3
4575,201110,por_fusion,1,3
4576,201109,por_fusion,0,3
4577,201108,por_fusion,3,3
4578,201107,por_fusion,0,3
4579,201106,por_fusion,2,3
4580,201105,por_fusion,2,3
4581,201104,por_fusion,3,3
4582,201103,por_fusion,2,3
4583,201102,por_fusion,8,3
4584,201101,por_fusion,18,3
4585,201012,por_fusion,1,3
4586,201011,por_fusion,9,3
4587,201010,por_fusion,11,3
4588,201009,por_fusion,6,3
4589,201008,por_fusion,8,3
4590,201007,por_fusion,5,3
4591,201006,por_fusion,8,3
4592,201005,por_fusion,3,3
4593,201004,por_fusion,1,3
4594,201003,por_fusion,0,3
4595,201002,por_fusion,7,3
4596,201001,por_fusion,9,3
4597,200912,por_fusion,4,3
4598,200911,por_fusion,7,3
4599,200910,por_fusion,1,3
4600,200909,por_fusion,11,3
4601,200908,por_fusion,3,3
4602,200907,por_fusion,4,3
4603,200906,por_fusion,3,3
4604,200905,por_fusion,1,3
4605,200904,por_fusion,0,3
4606,200903,por_fusion,7,3
4607,200902,por_fusion,8,3
4608,200901,por_fusion,14,3
4609,200812,por_fusion,7,3
4610,200811,por_fusion,5,3
4611,200810,por_fusion,19,3
4612,200809,por_fusion,8,3
4613,200808,por_fusion,5,3
4614,200807,por_fusion,6,3
4615,200806,por_fusion,11,3
4616,200805,por_fusion,0,3
4617,200804,por_fusion,4,3
4618,200803,por_fusion,2,3
4619,200802,por_fusion,5,3
4620,200801,por_fusion,16,3
4621,202604,por_fusion,2,4
4622,202603,por_fusion,2,4
4623,202602,por_fusion,2,4
4624,202601,por_fusion,7,4
4625,202512,por_fusion,3,4
4626,202511,por_fusion,3,4
4627,202510,por_fusion,7,4
4628,202509,por_fusion,0,4
4629,202508,por_fusion,1,4
4630,202507,por_fusion,2,4
4631,202506,por_fusion,1,4
4632,202505,por_fusion,0,4
4633,202504,por_fusion,0,4
4634,202503,por_fusion,2,4
4635,202502,por_fusion,3,4
4636,202501,por_fusion,2,4
4637,202412,por_fusion,1,4
4638,202411,por_fusion,0,4
4639,202410,por_fusion,1,4
4640,202409,por_fusion,1,4
4641,202408,por_fusion,1,4
4642,202407,por_fusion,3,4
4643,202406,por_fusion,1,4
4644,202405,por_fusion,3,4
4645,202404,por_fusion,2,4
4646,202403,por_fusion,1,4
4647,202402,por_fusion,4,4
4648,202401,por_fusion,1,4
4649,202312,por_fusion,0,4
4650,202311,por_fusion,0,4
4651,202310,por_fusion,0,4
4652,202309,por_fusion,3,4
4653,202308,por_fusion,3,4
4654,202307,por_fusion,0,4
4655,202306,por_fusion,0,4
4656,202305,por_fusion,1,4
4657,202304,por_fusion,3,4
4658,202303,por_fusion,3,4
4659,202302,por_fusion,0,4
4660,202301,por_fusion,6,4
4661,202212,por_fusion,3,4
4662,202211,por_fusion,1,4
4663,202210,por_fusion,1,4
4664,202209,por_fusion,2,4
4665,202208,por_fusion,3,4
4666,202207,por_fusion,2,4
4667,202206,por_fusion,2,4
4668,202205,por_fusion,1,4
4669,202204,por_fusion,1,4
4670,202203,por_fusion,1,4
4671,202202,por_fusion,0,4
4672,202201,por_fusion,0,4
4673,202112,por_fusion,3,4
4674,202111,por_fusion,0,4
4675,202110,por_fusion,1,4
4676,202109,por_fusion,2,4
4677,202108,por_fusion,1,4
4678,202107,por_fusion,0,4
4679,202106,por_fusion,0,4
4680,202105,por_fusion,1,4
4681,202104,por_fusion,0,4
4682,202103,por_fusion,1,4
4683,202102,por_fusion,7,4
4684,202101,por_fusion,4,4
4685,202012,por_fusion,6,4
4686,202011,por_fusion,0,4
4687,202010,por_fusion,2,4
4688,202009,por_fusion,0,4
4689,202008,por_fusion,1,4
4690,202007,por_fusion,1,4
4691,202006,por_fusion,4,4
4692,202005,por_fusion,0,4
4693,202004,por_fusion,0,4
4694,202003,por_fusion,3,4
4695,202002,por_fusion,2,4
4696,202001,por_fusion,2,4
4697,201912,por_fusion,5,4
4698,201911,por_fusion,2,4
4699,201910,por_fusion,1,4
4700,201909,por_fusion,2,4
4701,201908,por_fusion,1,4
4702,201907,por_fusion,1,4
4703,201906,por_fusion,2,4
4704,201905,por_fusion,0,4
4705,201904,por_fusion,0,4
4706,201903,por_fusion,2,4
4707,201902,por_fusion,0,4
4708,201901,por_fusion,1,4
4709,201812,por_fusion,4,4
4710,201811,por_fusion,2,4
4711,201810,por_fusion,3,4
4712,201809,por_fusion,3,4
4713,201808,por_fusion,1,4
4714,201807,por_fusion,0,4
4715,201806,por_fusion,1,4
4716,201805,por_fusion,1,4
4717,201804,por_fusion,2,4
4718,201803,por_fusion,1,4
4719,201802,por_fusion,0,4
4720,201801,por_fusion,11,4
4721,201712,por_fusion,0,4
4722,201711,por_fusion,6,4
4723,201710,por_fusion,4,4
4724,201709,por_fusion,2,4
4725,201708,por_fusion,0,4
4726,201707,por_fusion,0,4
4727,201706,por_fusion,0,4
4728,201705,por_fusion,1,4
4729,201704,por_fusion,2,4
4730,201703,por_fusion,1,4
4731,201702,por_fusion,6,4
4732,201701,por_fusion,3,4
4733,201612,por_fusion,16,4
4734,201611,por_fusion,3,4
4735,201610,por_fusion,1,4
4736,201609,por_fusion,1,4
4737,201608,por_fusion,1,4
4738,201607,por_fusion,1,4
4739,201606,por_fusion,1,4
4740,201605,por_fusion,1,4
4741,201604,por_fusion,0,4
4742,201603,por_fusion,4,4
4743,201602,por_fusion,3,4
4744,201601,por_fusion,19,4
4745,201512,por_fusion,9,4
4746,201511,por_fusion,2,4
4747,201510,por_fusion,2,4
4748,201509,por_fusion,1,4
4749,201508,por_fusion,6,4
4750,201507,por_fusion,1,4
4751,201506,por_fusion,0,4
4752,201505,por_fusion,0,4
4753,201504,por_fusion,2,4
4754,201503,por_fusion,1,4
4755,201502,por_fusion,5,4
4756,201501,por_fusion,2,4
4757,201412,por_fusion,7,4
4758,201411,por_fusion,0,4
4759,201410,por_fusion,3,4
4760,201409,por_fusion,0,4
4761,201408,por_fusion,2,4
4762,201407,por_fusion,4,4
4763,201406,por_fusion,5,4
4764,201405,por_fusion,1,4
4765,201404,por_fusion,0,4
4766,201403,por_fusion,2,4
4767,201402,por_fusion,3,4
4768,201401,por_fusion,6,4
4769,201312,por_fusion,5,4
4770,201311,por_fusion,0,4
4771,201310,por_fusion,3,4
4772,201309,por_fusion,1,4
4773,201308,por_fusion,3,4
4774,201307,por_fusion,5,4
4775,201306,por_fusion,0,4
4776,201305,por_fusion,0,4
4777,201304,por_fusion,2,4
4778,201303,por_fusion,3,4
4779,201302,por_fusion,2,4
4780,201301,por_fusion,3,4
4781,201212,por_fusion,4,4
4782,201211,por_fusion,6,4
4783,201210,por_fusion,14,4
4784,201209,por_fusion,11,4
4785,201208,por_fusion,3,4
4786,201207,por_fusion,0,4
4787,201206,por_fusion,2,4
4788,201205,por_fusion,0,4
4789,201204,por_fusion,1,4
4790,201203,por_fusion,5,4
4791,201202,por_fusion,2,4
4792,201201,por_fusion,5,4
4793,201112,por_fusion,2,4
4794,201111,por_fusion,8,4
4795,201110,por_fusion,2,4
4796,201109,por_fusion,4,4
4797,201108,por_fusion,0,4
4798,201107,por_fusion,0,4
4799,201106,por_fusion,2,4
4800,201105,por_fusion,6,4
4801,201104,por_fusion,1,4
4802,201103,por_fusion,3,4
4803,201102,por_fusion,3,4
4804,201101,por_fusion,11,4
4805,201012,por_fusion,6,4
4806,201011,por_fusion,1,4
4807,201010,por_fusion,8,4
4808,201009,por_fusion,2,4
4809,201008,por_fusion,4,4
4810,201007,por_fusion,1,4
4811,201006,por_fusion,11,4
4812,201005,por_fusion,1,4
4813,201004,por_fusion,2,4
4814,201003,por_fusion,1,4
4815,201002,por_fusion,1,4
4816,201001,por_fusion,4,4
4817,200912,por_fusion,3,4
4818,200911,por_fusion,0,4
4819,200910,por_fusion,10,4
